Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_x_2,P_Off_x_2,P_On_x_3,P_Off_x_3,P_On_x_4,P_Off_x_4,P_On_x_5,P_Off_x_5,P_On_x_6,P_Off_x_6,P_On_x_7,P_Off_x_7,P_On_x_8,P_Off_x_8,P_On_x_9,P_Off_x_9,P_On_x_10,P_Off_x_10,P_On_x_11,P_Off_x_11,P_On_y_1,P_Off_y_1,P_On_y_2,P_Off_y_2,P_On_y_3,P_Off_y_3,P_On_y_4,P_Off_y_4,P_On_y_5,P_Off_y_5,P_On_y_6,P_Off_y_6,P_On_y_7,P_Off_y_7,P_On_y_8,P_Off_y_8,P_On_y_9,P_Off_y_9,P_On_y_10,P_Off_y_10,P_On_y_11,P_Off_y_11,TSYSdivEta_x_1,TSYSdivEta_x_2,TSYSdivEta_x_3,TSYSdivEta_x_4,TSYSdivEta_x_5,TSYSdivEta_x_6,TSYSdivEta_x_7,TSYSdivEta_x_8,TSYSdivEta_x_9,TSYSdivEta_x_10,TSYSdivEta_x_11,TSYSdivEta_y_1,TSYSdivEta_y_2,TSYSdivEta_y_3,TSYSdivEta_y_4,TSYSdivEta_y_5,TSYSdivEta_y_6,TSYSdivEta_y_7,TSYSdivEta_y_8,TSYSdivEta_y_9,TSYSdivEta_y_10,TSYSdivEta_y_11,SEFD_x_1,SEFD_x_2,SEFD_x_3,SEFD_x_4,SEFD_x_5,SEFD_x_6,SEFD_x_7,SEFD_x_8,SEFD_x_9,SEFD_x_10,SEFD_x_11,SEFD_y_1,SEFD_y_2,SEFD_y_3,SEFD_y_4,SEFD_y_5,SEFD_y_6,SEFD_y_7,SEFD_y_8,SEFD_y_9,SEFD_y_10,SEFD_y_11,TRCVR_x_1,TRCVR_x_2,TRCVR_x_3,TRCVR_x_4,TRCVR_x_5,TRCVR_x_6,TRCVR_x_7,TRCVR_x_8,TRCVR_x_9,TRCVR_x_10,TRCVR_x_11,TRCVR_y_1,TRCVR_y_2,TRCVR_y_3,TRCVR_y_4,TRCVR_y_5,TRCVR_y_6,TRCVR_y_7,TRCVR_y_8,TRCVR_y_9,TRCVR_y_10,TRCVR_y_11
1.24412,1,0.0276,1.548,1.188,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58062352,0.7373918704,1.18,4.858684e-07,4.449154e-07,1.932709e-07,1.761919e-07,1.937723e-07,1.767258e-07,1.929459e-07,1.779549e-07,1.933946e-07,1.773116e-07,1.543086e-07,1.424712e-07,1.931885e-07,1.781031e-07,1.943544e-07,1.779721e-07,1.947823e-07,1.787935e-07,1.954224e-07,1.782866e-07,1.756383e-07,1.608456e-07,6.239538e-07,6.006028e-07,1.544102e-07,1.490082e-07,1.552684e-07,1.496909e-07,1.556181e-07,1.502263e-07,1.56582e-07,1.501831e-07,1.563974e-07,1.511002e-07,1.565874e-07,1.515964e-07,1.572517e-07,1.516415e-07,1.573963e-07,1.511522e-07,1.763675e-07,1.706211e-07,1.570595e-07,1.522e-07,71.75,68.13,68.47,78.40,72.81,79.49,77.98,71.75,73.85,68.72,71.81,169.87,182.18,177.25,184.02,155.01,188.39,200.61,178.52,159.88,196.10,206.85,6779.48,6437.66,6469.48,7407.71,6879.78,7510.61,7367.49,6779.25,6978.15,6492.60,6785.26,16050.42,17213.14,16747.90,17386.69,14646.05,17800.13,18954.22,16867.25,15105.99,18528.55,19544.64,32.32,30.22,30.41,36.18,32.93,36.81,35.93,32.32,33.54,30.55,32.35,89.29,96.43,93.57,97.50,80.66,100.04,107.13,94.31,83.48,104.52,110.76
1.24438,1,0.0276,1.548,1.187,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806224799999999,0.7373905496,1.18,4.908291e-07,4.486182e-07,1.952605e-07,1.779213e-07,1.958329e-07,1.786303e-07,1.950501e-07,1.798512e-07,1.954962e-07,1.793398e-07,1.560759e-07,1.443617e-07,1.952066e-07,1.799884e-07,1.963106e-07,1.800055e-07,1.966905e-07,1.80749e-07,1.975108e-07,1.800414e-07,1.775858e-07,1.626029e-07,6.305062e-07,6.072898e-07,1.565242e-07,1.5106e-07,1.573848e-07,1.518641e-07,1.577711e-07,1.524506e-07,1.587392e-07,1.523414e-07,1.585268e-07,1.531998e-07,1.586756e-07,1.536745e-07,1.594781e-07,1.536862e-07,1.597262e-07,1.530835e-07,1.788539e-07,1.730853e-07,1.593065e-07,1.546092e-07,70.20,67.78,68.59,78.16,73.32,81.40,78.12,72.92,74.90,68.08,71.69,172.79,182.61,181.71,189.27,157.29,189.97,202.98,175.28,152.23,198.20,217.42,6633.19,6404.26,6480.84,7385.36,6927.91,7691.48,7381.62,6890.21,7076.48,6432.28,6773.34,16325.69,17254.14,17168.46,17883.28,14861.33,17949.23,19178.15,16560.91,14383.15,18726.65,20542.69,31.42,30.01,30.48,36.04,33.23,37.92,36.02,33.00,34.14,30.18,32.28,90.98,96.69,96.16,100.55,81.98,100.96,108.51,92.43,79.04,105.73,116.89
1.24463,1,0.0276,1.547,1.187,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806214799999999,0.7373892795999999,1.18,4.941534e-07,4.504262e-07,1.95813e-07,1.782401e-07,1.963833e-07,1.791648e-07,1.957306e-07,1.804142e-07,1.961197e-07,1.79655e-07,1.563136e-07,1.444971e-07,1.955704e-07,1.804676e-07,1.96588e-07,1.802284e-07,1.970485e-07,1.807913e-07,1.978909e-07,1.801055e-07,1.779019e-07,1.625254e-07,6.37082e-07,6.131863e-07,1.577634e-07,1.520742e-07,1.585771e-07,1.528186e-07,1.587553e-07,1.535385e-07,1.598805e-07,1.534173e-07,1.596839e-07,1.541531e-07,1.598469e-07,1.545885e-07,1.605229e-07,1.545845e-07,1.609268e-07,1.542052e-07,1.800596e-07,1.74424e-07,1.604589e-07,1.555118e-07,68.03,66.99,68.72,77.80,72.07,80.76,78.92,72.76,73.45,66.88,69.81,169.48,176.54,175.27,194.38,156.77,184.08,194.16,171.92,151.52,204.41,207.61,6428.01,6329.46,6493.25,7350.53,6809.11,7630.88,7456.70,6874.72,6939.63,6319.29,6595.81,16013.17,16680.50,16560.42,18366.13,14812.60,17392.78,18345.44,16244.30,14316.31,19313.93,19616.31,30.16,29.55,30.56,35.83,32.50,37.55,36.48,32.90,33.30,29.49,31.19,89.06,93.16,92.42,103.52,81.68,97.54,103.39,90.48,78.63,109.34,111.20
1.24487,1,0.0276,1.546,1.186,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58062052,0.7373880603999999,1.18,4.996837e-07,4.546314e-07,1.973402e-07,1.79695e-07,1.979695e-07,1.806157e-07,1.970451e-07,1.819262e-07,1.974055e-07,1.811437e-07,1.572834e-07,1.454241e-07,1.967629e-07,1.817444e-07,1.977443e-07,1.813581e-07,1.981755e-07,1.817465e-07,1.989516e-07,1.810263e-07,1.7896e-07,1.634299e-07,6.440096e-07,6.191013e-07,1.596053e-07,1.536366e-07,1.603815e-07,1.544923e-07,1.604367e-07,1.550725e-07,1.61643e-07,1.549984e-07,1.613735e-07,1.556412e-07,1.614705e-07,1.562047e-07,1.621994e-07,1.561626e-07,1.625542e-07,1.558899e-07,1.81963e-07,1.76307e-07,1.622176e-07,1.572699e-07,66.65,67.26,68.74,79.47,73.57,80.99,79.92,73.10,73.06,66.70,69.50,164.16,170.00,173.26,190.93,154.06,179.32,195.92,170.85,154.49,205.87,209.93,6297.19,6354.98,6494.80,7508.96,6951.19,7652.12,7551.60,6906.58,6903.34,6302.02,6566.92,15510.37,16062.74,16370.24,18039.91,14556.70,16943.39,18511.19,16142.65,14597.15,19452.02,19835.67,29.35,29.71,30.57,36.80,33.37,37.68,37.06,33.10,33.08,29.38,31.01,85.97,89.37,91.25,101.52,80.11,94.78,104.41,89.86,80.36,110.19,112.55
1.24513,1,0.0276,1.545,1.186,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58061948,0.7373867396,1.18,5.052687e-07,4.579758e-07,1.989514e-07,1.814691e-07,1.99373e-07,1.823125e-07,1.988962e-07,1.836774e-07,1.98911e-07,1.826862e-07,1.584403e-07,1.466898e-07,1.981203e-07,1.830961e-07,1.98846e-07,1.825738e-07,1.992902e-07,1.826727e-07,2.000195e-07,1.819564e-07,1.800015e-07,1.641155e-07,6.517972e-07,6.258374e-07,1.614414e-07,1.552609e-07,1.620964e-07,1.561909e-07,1.621064e-07,1.567973e-07,1.633305e-07,1.565367e-07,1.633253e-07,1.573442e-07,1.631395e-07,1.576419e-07,1.638357e-07,1.57551e-07,1.643101e-07,1.572965e-07,1.838977e-07,1.784034e-07,1.640347e-07,1.588588e-07,63.95,68.55,70.57,79.70,74.35,82.44,80.48,74.09,72.59,66.52,68.22,159.20,165.89,174.65,195.03,152.15,173.72,189.35,165.54,148.10,214.42,202.68,6042.07,6476.54,6667.51,7530.33,7025.31,7789.01,7603.73,7000.53,6858.78,6285.12,6445.76,15041.77,15673.91,16502.05,18427.08,14376.14,16413.78,17891.11,15641.39,13993.20,20259.54,19149.80,27.79,30.46,31.63,36.93,33.83,38.52,37.38,33.68,32.81,29.28,30.27,83.09,86.98,92.06,103.89,79.00,91.52,100.60,86.78,76.65,115.15,108.34
1.24537,1,0.0276,1.544,1.185,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806185199999999,0.7373855203999999,1.18,5.084133e-07,4.591435e-07,2.00473e-07,1.822685e-07,2.007476e-07,1.835298e-07,2.003081e-07,1.850518e-07,2.002961e-07,1.839345e-07,1.595271e-07,1.476011e-07,1.991725e-07,1.844288e-07,1.996837e-07,1.834402e-07,2.000053e-07,1.83441e-07,2.010392e-07,1.825334e-07,1.809838e-07,1.648588e-07,6.579847e-07,6.314889e-07,1.630524e-07,1.569651e-07,1.637343e-07,1.577752e-07,1.634471e-07,1.58435e-07,1.650562e-07,1.580861e-07,1.649068e-07,1.588399e-07,1.647404e-07,1.590036e-07,1.654606e-07,1.58961e-07,1.658198e-07,1.587814e-07,1.858379e-07,1.803049e-07,1.657021e-07,1.606373e-07,61.54,66.12,70.39,80.10,74.24,81.73,82.60,74.57,73.13,65.13,67.51,157.39,170.28,174.84,208.74,149.77,172.89,183.03,161.50,148.97,215.19,209.44,5814.42,6247.00,6650.71,7568.03,7014.17,7722.07,7804.79,7046.18,6909.75,6154.22,6378.98,14870.57,16088.56,16519.50,19722.88,14151.21,16335.47,17293.23,15259.59,14075.52,20332.26,19788.96,26.39,29.05,31.53,37.17,33.76,38.11,38.62,33.96,33.12,28.48,29.86,82.04,89.52,92.17,111.86,77.62,91.04,96.93,84.43,77.15,115.60,112.26
1.24562,1,0.0276,1.543,1.184,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58061752,0.7373842504,1.18,5.139906e-07,4.620405e-07,2.017966e-07,1.837334e-07,2.025803e-07,1.85468e-07,2.023768e-07,1.86899e-07,2.022294e-07,1.85484e-07,1.607937e-07,1.486651e-07,2.003104e-07,1.858894e-07,2.006783e-07,1.844075e-07,2.011223e-07,1.839649e-07,2.022311e-07,1.832673e-07,1.822065e-07,1.656519e-07,6.657532e-07,6.379701e-07,1.649136e-07,1.585296e-07,1.655089e-07,1.596118e-07,1.65103e-07,1.601858e-07,1.667233e-07,1.597201e-07,1.66621e-07,1.603897e-07,1.665061e-07,1.606377e-07,1.670733e-07,1.603163e-07,1.674688e-07,1.604303e-07,1.876631e-07,1.825688e-07,1.675401e-07,1.621926e-07,58.73,67.17,71.57,79.74,73.15,80.94,85.12,74.84,70.80,63.82,66.08,151.63,163.98,178.73,215.12,150.60,169.97,180.76,156.68,150.52,236.66,200.29,5549.23,6346.47,6762.38,7534.19,6911.14,7647.81,8042.63,7071.45,6689.94,6029.74,6243.33,14327.11,15493.74,16887.50,20325.68,14229.90,16059.67,17079.16,14803.44,14221.49,22360.47,18924.27,24.76,29.66,32.22,36.96,33.13,37.66,40.08,34.11,31.77,27.71,29.03,78.70,85.87,94.43,115.56,78.10,89.35,95.61,81.63,78.05,128.07,106.95
1.24588,1,0.0276,1.543,1.184,6.882,6.976,0.9837,0.00896,261.86,32.61,0.58061648,0.7373829296,1.18,5.19667e-07,4.651553e-07,2.033118e-07,1.849299e-07,2.039323e-07,1.872485e-07,2.041225e-07,1.886371e-07,2.038591e-07,1.871395e-07,1.620517e-07,1.49958e-07,2.016489e-07,1.873308e-07,2.015286e-07,1.853348e-07,2.02195e-07,1.846377e-07,2.03266e-07,1.840222e-07,1.829924e-07,1.664948e-07,6.73304e-07,6.440112e-07,1.667179e-07,1.602193e-07,1.672084e-07,1.613702e-07,1.665824e-07,1.620286e-07,1.683569e-07,1.614197e-07,1.684418e-07,1.620025e-07,1.680557e-07,1.619799e-07,1.687569e-07,1.617001e-07,1.691093e-07,1.620196e-07,1.894817e-07,1.846919e-07,1.694042e-07,1.640598e-07,56.35,66.43,74.11,80.44,73.91,81.88,86.40,75.58,69.44,63.15,66.64,145.18,162.81,182.52,234.96,153.66,166.13,176.05,151.31,150.91,254.63,202.71,5324.11,6277.05,7002.65,7600.52,6983.59,7736.59,8163.24,7140.80,6561.48,5966.48,6296.78,13717.39,15382.75,17245.80,22200.18,14518.15,15697.19,16633.99,14296.88,14258.66,24058.54,19153.23,23.38,29.23,33.69,37.37,33.57,38.20,40.82,34.54,30.98,27.32,29.35,74.95,85.19,96.64,127.08,79.87,87.12,92.88,78.52,78.28,138.50,108.36
1.24612,1,0.0276,1.542,1.183,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806155199999999,0.7373817103999999,1.18,5.257579e-07,4.68507e-07,2.047327e-07,1.865984e-07,2.058349e-07,1.893722e-07,2.062349e-07,1.907185e-07,2.056617e-07,1.889195e-07,1.633881e-07,1.511241e-07,2.027666e-07,1.891364e-07,2.025747e-07,1.864124e-07,2.03343e-07,1.856691e-07,2.042997e-07,1.849617e-07,1.845997e-07,1.672067e-07,6.821516e-07,6.508058e-07,1.688286e-07,1.619904e-07,1.690232e-07,1.631348e-07,1.679903e-07,1.637315e-07,1.702599e-07,1.636204e-07,1.704109e-07,1.636688e-07,1.699577e-07,1.634842e-07,1.705601e-07,1.631013e-07,1.709716e-07,1.637776e-07,1.914743e-07,1.868705e-07,1.716482e-07,1.659721e-07,54.04,67.95,75.96,81.17,74.51,81.37,91.63,76.16,69.37,63.16,63.48,137.10,156.43,182.95,253.88,162.73,160.30,166.77,144.40,150.33,268.04,193.09,5105.90,6420.16,7177.18,7669.04,7040.49,7688.48,8657.88,7196.32,6554.60,5967.73,5998.16,12954.21,14780.41,17285.75,23987.44,15375.91,15146.41,15757.07,13643.55,14204.40,25325.80,18244.16,22.04,30.11,34.77,37.79,33.93,37.91,43.86,34.88,30.94,27.33,27.52,70.27,81.49,96.88,138.07,85.15,83.74,87.49,74.50,77.95,146.29,102.77
1.24638,1,0.0276,1.541,1.182,6.882,6.976,0.9837,0.00896,261.86,32.61,0.5806144799999999,0.7373803896,1.18,5.317191e-07,4.713581e-07,2.061864e-07,1.881371e-07,2.071885e-07,1.913582e-07,2.080407e-07,1.926967e-07,2.074261e-07,1.911348e-07,1.648084e-07,1.522665e-07,2.039875e-07,1.905286e-07,2.035959e-07,1.874386e-07,2.044021e-07,1.86064e-07,2.054164e-07,1.861171e-07,1.859857e-07,1.681103e-07,6.888556e-07,6.572821e-07,1.708019e-07,1.636357e-07,1.707243e-07,1.650415e-07,1.696158e-07,1.654968e-07,1.720499e-07,1.666767e-07,1.722951e-07,1.65336e-07,1.716009e-07,1.649868e-07,1.722304e-07,1.645091e-07,1.724252e-07,1.651397e-07,1.93516e-07,1.89084e-07,1.732487e-07,1.676468e-07,51.57,68.83,79.82,82.93,77.47,80.17,93.48,76.61,67.00,63.68,62.10,137.47,150.79,191.78,265.32,204.84,156.89,164.72,140.69,149.68,281.73,197.62,4872.29,6503.59,7542.18,7835.64,7320.20,7574.95,8832.62,7238.18,6330.63,6017.05,5867.83,12988.77,14247.15,18120.48,25068.98,19354.45,14823.58,15563.86,13293.47,14142.66,26619.13,18672.34,20.60,30.63,37.01,38.81,35.64,37.21,44.94,35.14,29.56,27.64,26.72,70.48,78.21,102.01,144.71,109.60,81.75,86.30,72.35,77.57,154.24,105.40
