Frequency,Tuning,L,MW_On,MW_Off,TatmTcmb_On,TatmTcmb_Off,AtmosAtten_On,Tau,Tatm,ElevOff,ApEff,BeamEff,TSpill_Off,P_On_x_1,P_Off_x_1,P_On_y_1,P_Off_y_1,TSYSdivEta_x_1,TSYSdivEta_y_1,SEFD_x_1,SEFD_y_1,TRCVR_x_1,TRCVR_y_1
1.49400,1,0.0420,0.481,0.372,5.499,5.587,0.9887,0.01023,253.77,62.65,0.5796239999999999,0.7361224799999999,2.81,3.30574,2.92154,2.872351,2.612912,73.46,97.29,6940.45,9192.26,33.81,47.62
1.49450,1,0.0421,0.480,0.372,5.499,5.587,0.9887,0.01023,253.77,62.65,0.579622,0.73611994,2.81,3.279843,2.891402,2.868297,2.609535,72.07,97.64,6809.15,9225.12,33.00,47.82
1.49500,1,0.0421,0.480,0.371,5.499,5.587,0.9887,0.01023,253.77,62.65,0.5796199999999999,0.7361173999999999,2.81,3.253381,2.865952,2.864664,2.606647,71.63,97.82,6767.54,9242.47,32.75,47.93
1.49550,1,0.0421,0.479,0.371,5.499,5.587,0.9887,0.01023,253.77,62.65,0.579618,0.7361148599999999,2.81,3.222492,2.837448,2.859305,2.596279,71.35,95.57,6741.04,9029.46,32.58,46.62
1.49600,1,0.0421,0.479,0.371,5.499,5.587,0.9887,0.01024,253.77,62.65,0.5796159999999999,0.7361123199999999,2.81,3.194897,2.811721,2.852189,2.593631,71.04,97.12,6712.48,9176.13,32.41,47.52
1.49650,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.77,62.65,0.579614,0.7361097799999999,2.81,3.16501,2.780813,2.844988,2.583516,70.24,95.89,6636.60,9059.70,31.94,46.81
1.49700,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.77,62.65,0.5796119999999999,0.7361072399999999,2.81,3.138082,2.754231,2.836081,2.574469,69.63,95.50,6579.09,9023.15,31.59,46.58
1.49750,1,0.0422,0.478,0.370,5.499,5.587,0.9887,0.01024,253.78,62.65,0.57961,0.7361047,2.81,3.109367,2.731143,2.830296,2.566122,70.07,94.27,6621.00,8906.67,31.85,45.87
1.49800,1,0.0422,0.477,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579608,0.7361021600000001,2.81,3.083677,2.702967,2.822454,2.556276,68.90,93.20,6509.90,8805.70,31.17,45.25
1.49850,1,0.0423,0.477,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579606,0.73609962,2.81,3.059341,2.678457,2.821186,2.551142,68.40,91.89,6463.04,8682.50,30.88,44.50
1.49900,1,0.0423,0.476,0.369,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579604,0.7360970800000001,2.81,3.039063,2.657803,2.819003,2.550017,67.80,92.20,6406.21,8711.91,30.53,44.68
1.49950,1,0.0423,0.476,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579602,0.73609454,2.81,3.017205,2.636225,2.819387,2.546429,67.31,90.74,6359.53,8573.94,30.25,43.83
1.50000,1,0.0424,0.476,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.5796,0.736092,2.81,3.086663,2.697175,2.999755,2.731861,67.52,99.42,6379.31,9394.08,30.37,48.86
1.50050,1,0.0424,0.475,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579598,0.73608946,2.81,2.979662,2.593736,2.817282,2.540587,65.52,89.51,6190.64,8457.60,29.21,43.12
1.50100,1,0.0424,0.475,0.368,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579596,0.73608692,2.81,2.957143,2.574283,2.808733,2.53171,65.55,89.09,6193.42,8418.06,29.23,42.87
1.50150,1,0.0424,0.474,0.367,5.499,5.587,0.9887,0.01024,253.78,62.65,0.5795939999999999,0.73608438,2.81,2.938406,2.553083,2.803584,2.521514,64.59,87.15,6103.15,8234.15,28.67,41.75
1.50200,1,0.0425,0.474,0.367,5.499,5.587,0.9887,0.01024,253.78,62.65,0.579592,0.73608184,2.81,2.921342,2.5352,2.80209,2.517302,64.15,86.37,6061.65,8160.93,28.42,41.30
1.50250,1,0.0425,0.473,0.367,5.499,5.587,0.9887,0.01024,253.79,62.65,0.5795899999999999,0.7360792999999999,2.81,2.902823,2.519245,2.800163,2.513985,64.17,85.83,6063.15,8109.76,28.43,40.98
1.50300,1,0.0425,0.473,0.366,5.499,5.587,0.9887,0.01024,253.79,62.65,0.579588,0.73607676,2.81,2.887424,2.502789,2.803577,2.51353,63.58,84.68,6007.61,8000.95,28.09,40.32
1.50350,1,0.0426,0.473,0.366,5.499,5.588,0.9887,0.01024,253.79,62.65,0.5795859999999999,0.7360742199999999,2.81,2.875037,2.486481,2.799673,2.507493,62.68,84.05,5921.98,7941.91,27.56,39.95
1.50400,1,0.0426,0.472,0.366,5.499,5.588,0.9887,0.01024,253.79,62.65,0.579584,0.73607168,2.81,2.860037,2.470433,2.797125,2.504851,62.10,83.93,5867.33,7930.18,27.23,39.88
1.50450,1,0.0426,0.472,0.365,5.499,5.588,0.9887,0.01024,253.79,62.65,0.5795819999999999,0.7360691399999999,2.81,2.845688,2.454402,2.794594,2.49831,61.44,82.59,5804.79,7803.22,26.84,39.10
1.50500,1,0.0426,0.471,0.365,5.499,5.588,0.9887,0.01025,253.79,62.65,0.57958,0.7360666,2.81,2.828989,2.438408,2.78511,2.490545,61.14,82.80,5776.79,7823.56,26.67,39.23
