! FILETYPE CSV
! VERSION 1.0,1
! TIMESTAMP Monday, 29 June 2026 15:24:38
! TIMEZONE (GMT-08:00) Pacific Time (US & Canada)
! NAME Keysight Technologies
! MODEL N9938A
! SERIAL MY53104442
! FIRMWARE_VERSION A.08.19
! CORRECTION 
! Application SA
! Trace TIMESTAMP: 0001-01-01 00:00:00Z
! CHECKSUM 1883249078
! DATA Freq,SA Clear-Write,SA Blank,SA Blank,SA Blank
! FREQ UNIT Hz
! DATA UNIT dBm
BEGIN
100000000,-79.0490375886034,0,0,0
118625000,-78.5813465925483,0,0,0
137250000,-78.1622089428188,0,0,0
155875000,-78.0672789422846,0,0,0
174500000,-77.9934270333024,0,0,0
193125000,-77.2827627585951,0,0,0
211750000,-77.3345918682788,0,0,0
230375000,-77.1714388343281,0,0,0
249000000,-76.853450453669,0,0,0
267625000,-76.5555445324385,0,0,0
286250000,-76.7035458096901,0,0,0
304875000,-76.4400579343991,0,0,0
323500000,-76.4119760652526,0,0,0
342125000,-76.1501060173043,0,0,0
360750000,-75.4963473868985,0,0,0
379375000,-75.3899741521745,0,0,0
398000000,-74.6905391474956,0,0,0
416625000,-73.806845441475,0,0,0
435250000,-73.0694481940941,0,0,0
453875000,-72.3386657641449,0,0,0
472500000,-71.8869763020425,0,0,0
491125000,-71.4869782837228,0,0,0
509750000,-70.5778588515537,0,0,0
528375000,-68.2153665665016,0,0,0
547000000,-54.1451021602058,0,0,0
565625000,-58.4390908265926,0,0,0
584250000,-68.8447229233524,0,0,0
602875000,-68.2329047740779,0,0,0
621500000,-66.4965432111712,0,0,0
640125000,-65.9400899877182,0,0,0
658750000,-66.306734309221,0,0,0
677375000,-65.6192448345126,0,0,0
696000000,-65.2779209373622,0,0,0
714625000,-64.5009446577103,0,0,0
733250000,-59.0794867709525,0,0,0
751875000,-54.0048155636591,0,0,0
770500000,-56.8645801597125,0,0,0
789125000,-62.7685868158381,0,0,0
807750000,-62.2156729496783,0,0,0
826375000,-61.8385318725245,0,0,0
845000000,-60.883704542155,0,0,0
863625000,-49.5789047661015,0,0,0
882250000,-46.5767354685476,0,0,0
900875000,-48.0328752372209,0,0,0
919500000,-51.2935544180292,0,0,0
938125000,-57.7308604181428,0,0,0
956750000,-59.6080385127933,0,0,0
975375000,-60.5469197439582,0,0,0
994000000,-61.5232334378663,0,0,0
1012625000,-61.4596684956188,0,0,0
1031250000,-61.6525534333087,0,0,0
1049875000,-61.085461626011,0,0,0
1068500000,-60.7316261784592,0,0,0
1087125000,-60.3669993419228,0,0,0
1105750000,-59.7589307321125,0,0,0
1124375000,-59.7198477128212,0,0,0
1143000000,-58.2935235744674,0,0,0
1161625000,-58.2319495828314,0,0,0
1180250000,-54.6297112999944,0,0,0
1198875000,-54.2304983431529,0,0,0
1217500000,-57.7467724344211,0,0,0
1236125000,-58.5144627794977,0,0,0
1254750000,-55.6975948111454,0,0,0
1273375000,-53.3637810099524,0,0,0
1292000000,-57.0374024717715,0,0,0
1310625000,-58.4070550032519,0,0,0
1329250000,-57.68701285661,0,0,0
1347875000,-57.1012005505335,0,0,0
1366500000,-58.3166878416644,0,0,0
1385125000,-58.3470361230311,0,0,0
1403750000,-59.217881082222,0,0,0
1422375000,-59.9189897715468,0,0,0
1441000000,-59.9515136585467,0,0,0
1459625000,-59.9774028288691,0,0,0
1478250000,-58.2806350861234,0,0,0
1496875000,-59.0988087339598,0,0,0
1515500000,-59.8755117164759,0,0,0
1534125000,-60.6748730687708,0,0,0
1552750000,-55.5759409827263,0,0,0
1571375000,-54.7232911489101,0,0,0
1590000000,-58.0951171823044,0,0,0
1608625000,-57.9846504320875,0,0,0
1627250000,-60.5978082417226,0,0,0
1645875000,-60.6447537043574,0,0,0
1664500000,-59.3790328847152,0,0,0
1683125000,-58.9368328087227,0,0,0
1701750000,-58.2176014369969,0,0,0
1720375000,-57.9224620483839,0,0,0
1739000000,-59.0192875837704,0,0,0
1757625000,-59.8191724627441,0,0,0
1776250000,-60.3582408250145,0,0,0
1794875000,-61.3531895068327,0,0,0
1813500000,-61.2326764418476,0,0,0
1832125000,-61.4542447704078,0,0,0
1850750000,-61.2613337069192,0,0,0
1869375000,-60.6756245329707,0,0,0
1888000000,-60.9272203745614,0,0,0
1906625000,-60.8867685561952,0,0,0
1925250000,-56.0567838537738,0,0,0
1943875000,-48.5426900540013,0,0,0
1962500000,-56.8436437870659,0,0,0
1981125000,-31.1892556756591,0,0,0
1999750000,-26.8922017493612,0,0,0
2018375000,-60.5869721707731,0,0,0
2037000000,-60.1444634234669,0,0,0
2055625000,-51.6874531620943,0,0,0
2074250000,-49.9274512677808,0,0,0
2092875000,-60.9330645632798,0,0,0
2111500000,-58.9779451686192,0,0,0
2130125000,-59.8494279547672,0,0,0
2148750000,-57.6245888600021,0,0,0
2167375000,-61.7449779219687,0,0,0
2186000000,-61.835911209081,0,0,0
2204625000,-61.8275419356998,0,0,0
2223250000,-61.8250065882074,0,0,0
2241875000,-61.8767738227829,0,0,0
2260500000,-62.3505105648662,0,0,0
2279125000,-62.9939423949607,0,0,0
2297750000,-63.1778739513479,0,0,0
2316375000,-61.8974537542971,0,0,0
2335000000,-55.7869872028029,0,0,0
2353625000,-61.0944492324898,0,0,0
2372250000,-63.2515486877348,0,0,0
2390875000,-63.0667439926685,0,0,0
2409500000,-62.2587866398588,0,0,0
2428125000,-61.9208750116282,0,0,0
2446750000,-61.7528047335025,0,0,0
2465375000,-61.8219028829308,0,0,0
2484000000,-58.9195335064095,0,0,0
2502625000,-61.3303374482244,0,0,0
2521250000,-62.014757352551,0,0,0
2539875000,-61.2178266683846,0,0,0
2558500000,-61.2437260475683,0,0,0
2577125000,-61.1934001543,0,0,0
2595750000,-60.6384107494696,0,0,0
2614375000,-60.33815696364,0,0,0
2633000000,-60.5893702058984,0,0,0
2651625000,-60.8963845229975,0,0,0
2670250000,-61.0133149779458,0,0,0
2688875000,-60.9600638774337,0,0,0
2707500000,-60.9703915400777,0,0,0
2726125000,-60.5556984313429,0,0,0
2744750000,-60.6612064083272,0,0,0
2763375000,-61.1986790272663,0,0,0
2782000000,-61.0383092594016,0,0,0
2800625000,-60.8791065630231,0,0,0
2819250000,-61.3735202860791,0,0,0
2837875000,-61.4360826531379,0,0,0
2856500000,-61.2299160947096,0,0,0
2875125000,-61.3535870082486,0,0,0
2893750000,-61.2300207654383,0,0,0
2912375000,-60.9735318108818,0,0,0
2931000000,-60.3419892515645,0,0,0
2949625000,-60.1236509665453,0,0,0
2968250000,-60.2002192410594,0,0,0
2986875000,-60.1670508617676,0,0,0
3005500000,-60.2557511371492,0,0,0
3024125000,-60.0993117544555,0,0,0
3042750000,-60.1705435200895,0,0,0
3061375000,-59.9319186326115,0,0,0
3080000000,-59.9408224624545,0,0,0
3098625000,-59.5810261748267,0,0,0
3117250000,-59.5393424256863,0,0,0
3135875000,-59.373340418916,0,0,0
3154500000,-59.6374023169131,0,0,0
3173125000,-58.5925715424044,0,0,0
3191750000,-59.0635748218459,0,0,0
3210375000,-58.8939842695007,0,0,0
3229000000,-58.0631414115935,0,0,0
3247625000,-58.3301415996797,0,0,0
3266250000,-58.2764896615659,0,0,0
3284875000,-58.3535573904629,0,0,0
3303500000,-58.3202391251788,0,0,0
3322125000,-58.8865126840328,0,0,0
3340750000,-59.0032484699554,0,0,0
3359375000,-59.0962219645016,0,0,0
3378000000,-58.9985719606976,0,0,0
3396625000,-59.1603188024899,0,0,0
3415250000,-59.128079083238,0,0,0
3433875000,-58.9156546391828,0,0,0
3452500000,-59.3589229116415,0,0,0
3471125000,-59.4130296849431,0,0,0
3489750000,-59.5638540242215,0,0,0
3508375000,-59.3260846852572,0,0,0
3527000000,-59.3529117496379,0,0,0
3545625000,-59.4044236679058,0,0,0
3564250000,-59.3826859664335,0,0,0
3582875000,-59.4438448162254,0,0,0
3601500000,-59.2188184326913,0,0,0
3620125000,-59.6617952265972,0,0,0
3638750000,-59.2019012225461,0,0,0
3657375000,-59.301947893298,0,0,0
3676000000,-59.0627561934875,0,0,0
3694625000,-58.4354137980943,0,0,0
3713250000,-58.5206852569434,0,0,0
3731875000,-58.2161539156742,0,0,0
3750500000,-58.5217083916903,0,0,0
3769125000,-58.9610896579567,0,0,0
3787750000,-59.2198535810831,0,0,0
3806375000,-59.3735076138521,0,0,0
3825000000,-59.8864199703331,0,0,0
3843625000,-59.9564856183331,0,0,0
3862250000,-59.793034588569,0,0,0
3880875000,-59.9658778801832,0,0,0
3899500000,-60.0361388671253,0,0,0
3918125000,-59.6207014938682,0,0,0
3936750000,-59.7169284280584,0,0,0
3955375000,-59.6331101259616,0,0,0
3974000000,-59.6849646115342,0,0,0
3992625000,-58.5682013206503,0,0,0
